Source,Target,Weight
John Fullerton,Alvaro Umana,1
John Fullerton,Roberto De Vogli,1
John Fullerton,Mathis Wackernagel,2
John Fullerton,Jonathan Barth,1
John Fullerton,Leida Rijnhout,1
John Fullerton,Anders Wijkman,1
John Fullerton,Peter Victor,1
Richard Heinberg,Hunter Lovins,1
Richard Heinberg,Michel Masozera,1
Richard Heinberg,Thaddeus Metz,1
Richard Heinberg,Greg Norris,1
Richard Heinberg,Jonathan Patz,1
Richard Heinberg,Dirk Philipsen,1
Richard Heinberg,Rosimeiry Portela,1
Richard Heinberg,Thomas Prugh,1
Richard Heinberg,Bill Rees,1
Richard Heinberg,Debra Roberts,1
Richard Heinberg,Johan Rockström,1
Richard Heinberg,Juliet Schor,1
Richard Heinberg,Gus Speth,1
Richard Heinberg,Yukiko Uchida,1
Richard Heinberg,Alvaro Umana,1
Richard Heinberg,Roberto De Vogli,1
Richard Heinberg,Mathis Wackernagel,1
Hunter Lovins,Michel Masozera,1
Hunter Lovins,Thaddeus Metz,1
Hunter Lovins,Greg Norris,1
Hunter Lovins,Jonathan Patz,1
Hunter Lovins,Dirk Philipsen,1
Hunter Lovins,Rosimeiry Portela,1
Hunter Lovins,Thomas Prugh,1
Hunter Lovins,Bill Rees,1
Hunter Lovins,Debra Roberts,1
Hunter Lovins,Johan Rockström,1
Hunter Lovins,Juliet Schor,1
Hunter Lovins,Gus Speth,1
Hunter Lovins,Yukiko Uchida,1
Hunter Lovins,Alvaro Umana,1
Hunter Lovins,Roberto De Vogli,1
Hunter Lovins,Mathis Wackernagel,2
Hunter Lovins,Jonathan Barth,1
Hunter Lovins,Leida Rijnhout,1
Hunter Lovins,Anders Wijkman,1
Hunter Lovins,Peter Victor,1
Michel Masozera,Thaddeus Metz,1
Michel Masozera,Greg Norris,1
Michel Masozera,Jonathan Patz,1
Michel Masozera,Dirk Philipsen,1
Michel Masozera,Rosimeiry Portela,1
Michel Masozera,Thomas Prugh,1
Michel Masozera,Bill Rees,1
Michel Masozera,Debra Roberts,1
Michel Masozera,Johan Rockström,1
Michel Masozera,Juliet Schor,1
Michel Masozera,Gus Speth,2
Michel Masozera,Yukiko Uchida,1
Michel Masozera,Alvaro Umana,1
Michel Masozera,Roberto De Vogli,1
Michel Masozera,Mathis Wackernagel,1
Michel Masozera,Rebecca Humphries,1
Michel Masozera,Agnieszka Zimoch,1
Michel Masozera,Tycho Vandermaesen,1
Michel Masozera,Ester Asin Martinez,1
Thaddeus Metz,Greg Norris,1
Thaddeus Metz,Jonathan Patz,1
Thaddeus Metz,Dirk Philipsen,1
Thaddeus Metz,Rosimeiry Portela,1
Thaddeus Metz,Thomas Prugh,1
Thaddeus Metz,Bill Rees,1
Thaddeus Metz,Debra Roberts,1
Thaddeus Metz,Johan Rockström,1
Thaddeus Metz,Juliet Schor,1
Thaddeus Metz,Gus Speth,1
Thaddeus Metz,Yukiko Uchida,1
Thaddeus Metz,Alvaro Umana,1
Thaddeus Metz,Roberto De Vogli,1
Thaddeus Metz,Mathis Wackernagel,1
Greg Norris,Jonathan Patz,1
Greg Norris,Dirk Philipsen,1
Greg Norris,Rosimeiry Portela,1
Greg Norris,Thomas Prugh,1
Greg Norris,Bill Rees,1
Greg Norris,Debra Roberts,1
Greg Norris,Johan Rockström,1
Greg Norris,Juliet Schor,2
Greg Norris,Gus Speth,1
Greg Norris,Yukiko Uchida,1
Greg Norris,Alvaro Umana,1
Greg Norris,Roberto De Vogli,1
Greg Norris,Mathis Wackernagel,1
Jonathan Patz,Dirk Philipsen,1
Jonathan Patz,Rosimeiry Portela,1
Jonathan Patz,Thomas Prugh,1
Jonathan Patz,Bill Rees,1
Jonathan Patz,Debra Roberts,2
Jonathan Patz,Johan Rockström,3
Jonathan Patz,Juliet Schor,2
Jonathan Patz,Gus Speth,2
Jonathan Patz,Yukiko Uchida,1
Jonathan Patz,Alvaro Umana,2
Jonathan Patz,Roberto De Vogli,2
Jonathan Patz,Mathis Wackernagel,2
Jonathan Patz,Lars Fogh Mortensen,1
Jonathan Patz,Steve Waddell,1
Jonathan Patz,Leida Rijnhout,1
Jonathan Patz,Anders Wijkman,1
Jonathan Patz,﻿Danny Graham,1
Jonathan Patz,Hon Grant Robertson,1
Dirk Philipsen,Rosimeiry Portela,1
Dirk Philipsen,Thomas Prugh,1
Dirk Philipsen,Bill Rees,1
Dirk Philipsen,Debra Roberts,1
Dirk Philipsen,Johan Rockström,1
Dirk Philipsen,Juliet Schor,1
Dirk Philipsen,Gus Speth,1
Dirk Philipsen,Yukiko Uchida,1
Dirk Philipsen,Alvaro Umana,1
Dirk Philipsen,Roberto De Vogli,1
Dirk Philipsen,Mathis Wackernagel,1
Rosimeiry Portela,Thomas Prugh,1
Rosimeiry Portela,Bill Rees,1
Rosimeiry Portela,Debra Roberts,1
Rosimeiry Portela,Johan Rockström,1
Rosimeiry Portela,Juliet Schor,1
Rosimeiry Portela,Gus Speth,1
Rosimeiry Portela,Yukiko Uchida,1
Rosimeiry Portela,Alvaro Umana,1
Rosimeiry Portela,Roberto De Vogli,1
Rosimeiry Portela,Mathis Wackernagel,1
Rosimeiry Portela,Nigel Forrest,1
Rosimeiry Portela,Lew Daly,1
Thomas Prugh,Bill Rees,1
Thomas Prugh,Debra Roberts,1
Thomas Prugh,Johan Rockström,1
Thomas Prugh,Juliet Schor,1
Thomas Prugh,Gus Speth,1
Thomas Prugh,Yukiko Uchida,1
Thomas Prugh,Alvaro Umana,1
Thomas Prugh,Roberto De Vogli,1
Thomas Prugh,Mathis Wackernagel,1
Bill Rees,Debra Roberts,1
Bill Rees,Johan Rockström,1
Bill Rees,Juliet Schor,1
Bill Rees,Gus Speth,1
Bill Rees,Yukiko Uchida,1
Bill Rees,Alvaro Umana,1
Bill Rees,Roberto De Vogli,1
Bill Rees,Mathis Wackernagel,1
Bill Rees,Raphael Roman,1
Debra Roberts,Johan Rockström,3
Debra Roberts,Juliet Schor,2
Debra Roberts,Gus Speth,2
Debra Roberts,Yukiko Uchida,1
Debra Roberts,Alvaro Umana,2
Debra Roberts,Roberto De Vogli,2
Debra Roberts,Mathis Wackernagel,1
Debra Roberts,Lars Fogh Mortensen,1
Debra Roberts,Anders Wijkman,1
Debra Roberts,﻿Danny Graham,1
Debra Roberts,Hon Grant Robertson,1
Johan Rockström,Juliet Schor,2
Johan Rockström,Gus Speth,2
Johan Rockström,Yukiko Uchida,1
Johan Rockström,Alvaro Umana,2
Johan Rockström,Roberto De Vogli,2
Johan Rockström,Mathis Wackernagel,1
Johan Rockström,Petra Fagerholm,1
Johan Rockström,Lars Fogh Mortensen,1
Johan Rockström,Steve Waddell,1
Johan Rockström,Leida Rijnhout,1
Johan Rockström,Anders Wijkman,1
Johan Rockström,﻿Danny Graham,1
Johan Rockström,Hon Grant Robertson,1
Juliet Schor,Gus Speth,2
Juliet Schor,Yukiko Uchida,1
Juliet Schor,Alvaro Umana,2
Juliet Schor,Roberto De Vogli,2
Juliet Schor,Mathis Wackernagel,1
Juliet Schor,Lars Fogh Mortensen,1
Juliet Schor,Steve Waddell,1
Juliet Schor,Anders Wijkman,1
Juliet Schor,﻿Danny Graham,1
Juliet Schor,Hon Grant Robertson,1
Gus Speth,Yukiko Uchida,1
Gus Speth,Alvaro Umana,2
Gus Speth,Roberto De Vogli,2
Gus Speth,Mathis Wackernagel,1
Gus Speth,Lars Fogh Mortensen,1
Gus Speth,Beth Stratford,1
Gus Speth,Maeve Cohen,1
Gus Speth,Charles Seaford,1
Gus Speth,Anders Wijkman,1
Gus Speth,﻿Danny Graham,1
Gus Speth,Laurie Laybourn-Langton,1
Gus Speth,Laurie Macfarlane,1
Gus Speth,Griffin Carpenter,1
Gus Speth,Chaitanya Kumar,1
Gus Speth,Hon Grant Robertson,1
Yukiko Uchida,Alvaro Umana,1
Yukiko Uchida,Roberto De Vogli,1
Yukiko Uchida,Mathis Wackernagel,1
Alvaro Umana,Roberto De Vogli,3
Alvaro Umana,Mathis Wackernagel,1
Alvaro Umana,Lars Fogh Mortensen,1
Alvaro Umana,Anders Wijkman,1
Alvaro Umana,﻿Danny Graham,1
Alvaro Umana,Hon Grant Robertson,1
Roberto De Vogli,Mathis Wackernagel,1
Roberto De Vogli,Lars Fogh Mortensen,1
Roberto De Vogli,Anders Wijkman,1
Roberto De Vogli,﻿Danny Graham,1
Roberto De Vogli,Hon Grant Robertson,1
Mathis Wackernagel,Jonathan Barth,1
Mathis Wackernagel,Leida Rijnhout,1
Mathis Wackernagel,Anders Wijkman,1
Mathis Wackernagel,Peter Victor,1
Petra Fagerholm,Lars Fogh Mortensen,1
Frances Moore Lappé,Caroline Lucas,1
Frances Moore Lappé,Erinch Sahan,1
Frances Moore Lappé,Irene Guijt,1
Frances Moore Lappé,Jan Mayrhuofer,1
Frances Moore Lappé,Barbara SennholzWeinhardt,1
Lars Fogh Mortensen,Ana Llena-Nozal,1
Lars Fogh Mortensen,Neil Martin,1
Lars Fogh Mortensen,Fabrice Murtin,1
Lars Fogh Mortensen,Anders Wijkman,1
Lars Fogh Mortensen,﻿Danny Graham,1
Lars Fogh Mortensen,Michael Shinwell,1
Lars Fogh Mortensen,Martine Durand,1
Lars Fogh Mortensen,Paul Allin,1
Lars Fogh Mortensen,Carrie Exton,1
Lars Fogh Mortensen,Hon Grant Robertson,1
Jonathan Barth,Leida Rijnhout,1
Jonathan Barth,Anders Wijkman,1
Jonathan Barth,Peter Victor,1
Jonathan Barth,Sarah Mewes,1
Steve Waddell,Leida Rijnhout,1
Steve Waddell,Donnie Maclurchan,1
Steve Waddell,Martin Parker,1
Steve Waddell,Jenneth Parker,1
Steve Waddell,Jennifer Hinton,1
Ana Llena-Nozal,Neil Martin,1
Ana Llena-Nozal,Fabrice Murtin,1
Ana Llena-Nozal,Michael Shinwell,1
Ana Llena-Nozal,Martine Durand,1
Ana Llena-Nozal,Paul Allin,1
Ana Llena-Nozal,Carrie Exton,1
Neil Martin,Fabrice Murtin,1
Neil Martin,Michael Shinwell,1
Neil Martin,Martine Durand,1
Neil Martin,Paul Allin,1
Neil Martin,Carrie Exton,1
Fabrice Murtin,Michael Shinwell,1
Fabrice Murtin,Martine Durand,1
Fabrice Murtin,Paul Allin,1
Fabrice Murtin,Carrie Exton,1
Beth Stratford,Maeve Cohen,1
Beth Stratford,Charles Seaford,1
Beth Stratford,Michael Shinwell,1
Beth Stratford,Laurie Laybourn-Langton,1
Beth Stratford,Laurie Macfarlane,1
Beth Stratford,Griffin Carpenter,2
Beth Stratford,Isabel Sebastian,1
Beth Stratford,Denisha Killoh,1
Beth Stratford,Chaitanya Kumar,1
Nicky Pouw,Brynhildur Davíðsdóttir,1
Allister McGregor,Ian Bache,1
Allister McGregor,Jenneth Parker,1
Rebecca Humphries,Agnieszka Zimoch,1
Rebecca Humphries,Tycho Vandermaesen,1
Rebecca Humphries,Ester Asin Martinez,1
Agnieszka Zimoch,Tycho Vandermaesen,1
Agnieszka Zimoch,Ester Asin Martinez,1
Tycho Vandermaesen,Ester Asin Martinez,1
Ian Bache,Paul Allin,1
Caroline Lucas,Philippe Lamberts,1
Caroline Lucas,Erinch Sahan,1
Caroline Lucas,Irene Guijt,1
Caroline Lucas,Jan Mayrhuofer,1
Caroline Lucas,Barbara SennholzWeinhardt,1
Caroline Lucas,Peter Davies,1
Maeve Cohen,Charles Seaford,1
Maeve Cohen,Laurie Laybourn-Langton,1
Maeve Cohen,Laurie Macfarlane,1
Maeve Cohen,Griffin Carpenter,1
Maeve Cohen,Chaitanya Kumar,1
Leida Rijnhout,Nick Meynen,1
Leida Rijnhout,Katharina Wiese,1
Leida Rijnhout,Anders Wijkman,1
Leida Rijnhout,Peter Victor,1
Leida Rijnhout,Katy Wiese,1
Nick Meynen,Katharina Wiese,1
Nick Meynen,Katy Wiese,1
Katharina Wiese,Katy Wiese,1
Charles Seaford,Simon Mair,1
Charles Seaford,Laurie Laybourn-Langton,1
Charles Seaford,Laurie Macfarlane,1
Charles Seaford,Griffin Carpenter,1
Charles Seaford,Peter Victor,1
Charles Seaford,Chaitanya Kumar,1
Charles Seaford,Lew Daly,1
Karen Scott,Laurie Laybourn-Langton,1
Anders Wijkman,﻿Danny Graham,1
Anders Wijkman,Peter Victor,1
Anders Wijkman,Hon Grant Robertson,1
﻿Danny Graham,﻿Hailey Vidler,1
﻿Danny Graham,Hon Grant Robertson,1
Florian Dierickx,Brynhildur Davíðsdóttir,1
Erinch Sahan,Irene Guijt,1
Erinch Sahan,Jan Mayrhuofer,1
Erinch Sahan,Barbara SennholzWeinhardt,1
Donnie Maclurchan,Martin Parker,1
Donnie Maclurchan,Jenneth Parker,1
Donnie Maclurchan,Jennifer Hinton,2
Simon Mair,Peter Victor,1
Martin Parker,Jenneth Parker,1
Martin Parker,Jennifer Hinton,1
Mhairi Paterson,Laurie Macfarlane,1
Michael Shinwell,Griffin Carpenter,1
Michael Shinwell,Isabel Sebastian,1
Michael Shinwell,Denisha Killoh,1
Michael Shinwell,Martine Durand,1
Michael Shinwell,Paul Allin,1
Michael Shinwell,Carrie Exton,1
Laurie Laybourn-Langton,Laurie Macfarlane,1
Laurie Laybourn-Langton,Griffin Carpenter,1
Laurie Laybourn-Langton,Chaitanya Kumar,1
Laurie Macfarlane,Griffin Carpenter,1
Laurie Macfarlane,Barbara SennholzWeinhardt,1
Laurie Macfarlane,Chaitanya Kumar,1
Laurie Macfarlane,Lew Daly,1
Griffin Carpenter,Isabel Sebastian,1
Griffin Carpenter,Denisha Killoh,1
Griffin Carpenter,Chaitanya Kumar,1
Irene Guijt,Jan Mayrhuofer,1
Irene Guijt,Barbara SennholzWeinhardt,1
Isabel Sebastian,Chris Riedy,1
Isabel Sebastian,Denisha Killoh,1
Jan Mayrhuofer,Barbara SennholzWeinhardt,1
Jenneth Parker,Jennifer Hinton,1
Jennifer Hinton,David Collste,1
Lisa Muller,Liz Zeidler,1
Lisa Muller,Mel Cairns,2
Liz Zeidler,Mel Cairns,1
Sara Carter,Anna Fowlie,1
Sara Carter,Una Bartley,1
Martine Durand,Paul Allin,1
Martine Durand,Carrie Exton,1
Paul Allin,Carrie Exton,1
Anna Fowlie,Una Bartley,1
